1, 21
1, 24
3, 66
1, 86
1, 46
1, 87
2, 89
1, 106
1, 107
2, 108
2, 71
1, 24
1, 16
1, 26
1, 25
1, 80
1, 15
1, 126
1, 91
1, 128
1, 259
1, 155
1, 111
1, 92
1, 79
1, 36
1, 125
1, 44
1, 51
1, 61
1, 65
1, 38
1, 39
1, 68
1, 31
1, 18
1, 110
1, 31
1, 48
1, 171
1, 43
1, 151
1, 57
1, 17
1, 102
1, 42
1, 38
1, 50
1, 50
1, 45
1, 60
1, 47
1, 57
1, 57
1, 144
1, 75
1, 123
1, 65
1, 133
1, 41
1, 33
1, 34
1, 57
1, 55
1, 108
1, 160
1, 83
1, 29
1, 57
1, 73
1, 17
1, 205
1, 48
1, 34
1, 42
1, 52
1, 31
1, 45
1, 38
1, 48
1, 63
1, 123
1, 49
1, 36
1, 259
1, 132
1, 93
1, 38
1, 31
1, 71
1, 138
1, 62
1, 29
1, 33
1, 234
1, 44
1, 118
