1, 16
1, 20
1, 20
1, 19
2, 31
2, 29
1, 13
2, 26
1, 26
1, 22
1, 19
1, 16
1, 15
2, 24
1, 20
1, 18
1, 17
1, 17
1, 24
1, 24
2, 30
2, 25
2, 31
1, 18
1, 21
1, 23
1, 18
1, 20
2, 25
2, 26
2, 26
1, 22
2, 26
1, 19
2, 29
1, 17
1, 18
2, 25
1, 14
1, 23
1, 24
1, 24
1, 18
1, 26
1, 23
1, 16
1, 15
2, 27
1, 24
1, 17
1, 24
1, 24
1, 21
1, 24
1, 19
1, 28
1, 18
1, 21
1, 20
1, 25
1, 18
1, 22
1, 19
1, 23
1, 24
1, 21
1, 20
1, 26
1, 20
1, 16
1, 25
1, 26
1, 24
1, 29
1, 21
1, 22
1, 25
1, 48
1, 19
1, 22
1, 28
1, 20
1, 22
1, 23
1, 23
1, 23
1, 25
1, 21
1, 23
1, 26
1, 27
1, 25
1, 19
1, 25
1, 19
1, 23
1, 19
1, 24
1, 31
1, 27
1, 26
1, 21
1, 27
1, 26
1, 26
1, 21
1, 20
1, 23
1, 22
1, 29
