2, 62
2, 83
1, 89
3, 117
2, 119
2, 128
2, 39
1, 179
2, 45
2, 105
2, 229
2, 95
2, 242
2, 48
2, 99
2, 45
2, 299
2, 67
2, 121
2, 54
2, 41
2, 229
2, 51
2, 64
2, 58
2, 45
2, 49
2, 52
2, 49
2, 41
2, 50
2, 69
2, 61
2, 73
2, 44
2, 65
2, 52
2, 50
2, 52
2, 71
2, 79
2, 59
2, 220
2, 155
2, 57
2, 109
2, 56
2, 68
2, 67
2, 56
2, 101
2, 60
2, 89
2, 46
2, 96
2, 57
2, 56
3, 108
2, 82
2, 99
2, 74
2, 54
2, 58
2, 52
2, 48
2, 48
2, 79
2, 60
2, 58
2, 71
2, 36
2, 65
2, 76
2, 51
2, 125
2, 75
2, 66
2, 53
2, 48
2, 42
2, 51
2, 52
2, 184
