1, 20
1, 18
2, 29
1, 16
1, 20
2, 25
2, 27
1, 20
1, 23
1, 18
1, 20
1, 18
1, 22
1, 21
1, 17
1, 21
1, 20
1, 20
1, 25
1, 25
1, 25
1, 27
1, 27
1, 25
1, 16
1, 25
1, 25
1, 26
1, 20
1, 22
1, 22
1, 22
1, 20
1, 20
1, 21
1, 23
1, 23
1, 25
1, 18
1, 22
1, 22
1, 19
1, 24
1, 26
1, 29
1, 24
1, 25
1, 23
1, 21
1, 24
1, 22
1, 27
1, 26
1, 24
1, 26
1, 22
1, 26
1, 29
1, 22
1, 20
1, 24
1, 24
1, 26
1, 19
1, 26
1, 19
1, 25
1, 23
1, 23
1, 23
1, 19
1, 20
1, 22
1, 24
1, 25
1, 24
1, 23
1, 18
1, 26
1, 24
1, 23
1, 25
1, 27
1, 24
1, 20
1, 26
1, 26
1, 25
1, 24
1, 24
1, 25
1, 26
1, 23
1, 26
