3, 35
1, 25
1, 25
1, 14
2, 24
1, 18
2, 37
1, 15
1, 31
2, 32
1, 16
1, 18
2, 27
1, 17
2, 28
1, 21
1, 23
1, 19
1, 18
2, 26
1, 15
1, 15
1, 15
2, 28
1, 14
1, 27
1, 17
1, 16
1, 17
1, 14
1, 15
2, 31
1, 15
1, 21
1, 22
1, 18
1, 19
1, 17
2, 26
1, 20
1, 24
1, 17
1, 19
1, 23
1, 27
2, 24
1, 15
1, 26
1, 14
1, 18
1, 17
1, 16
1, 22
1, 23
1, 16
1, 22
1, 18
1, 28
1, 17
1, 29
1, 22
1, 19
1, 19
1, 19
1, 31
1, 22
1, 19
1, 20
1, 19
1, 18
1, 18
1, 29
1, 33
1, 27
1, 19
1, 18
1, 19
1, 23
1, 17
1, 29
1, 20
1, 43
1, 27
1, 20
1, 21
1, 29
1, 29
1, 17
1, 18
1, 19
1, 20
1, 29
1, 26
1, 20
1, 21
1, 22
1, 31
1, 27
1, 19
1, 27
