1, 25
1, 34
2, 77
2, 54
1, 101
1, 49
2, 103
1, 113
1, 116
1, 34
1, 141
1, 146
1, 25
1, 25
1, 163
1, 43
1, 27
1, 42
1, 89
1, 38
1, 98
1, 45
1, 92
1, 42
1, 115
1, 121
1, 54
1, 47
1, 57
1, 46
1, 45
1, 64
1, 43
1, 37
1, 39
1, 44
1, 56
1, 45
1, 54
1, 71
1, 59
1, 199
1, 34
1, 39
1, 49
1, 61
1, 26
1, 47
1, 44
1, 80
1, 43
1, 46
1, 69
1, 92
1, 41
1, 61
1, 48
1, 38
1, 53
1, 68
1, 44
1, 36
1, 30
1, 38
1, 68
1, 71
1, 57
1, 55
1, 54
1, 28
1, 169
1, 151
1, 83
1, 42
1, 28
1, 173
1, 48
1, 54
1, 122
1, 29
1, 148
1, 44
1, 50
1, 58
1, 51
1, 119
1, 35
1, 40
1, 101
1, 126
1, 53
1, 137
1, 44
1, 145
1, 39
1, 223
1, 282
