1, 13
1, 21
1, 19
1, 17
1, 26
3, 38
1, 15
1, 17
1, 17
1, 24
1, 15
1, 19
1, 19
1, 24
1, 15
1, 20
1, 24
1, 16
1, 22
1, 16
1, 27
1, 20
1, 19
1, 17
1, 22
1, 20
1, 18
1, 18
1, 20
1, 17
1, 22
1, 21
1, 23
1, 21
1, 16
1, 19
1, 31
1, 17
1, 17
1, 22
1, 19
1, 27
1, 26
1, 24
1, 18
1, 28
1, 23
1, 19
1, 17
1, 26
1, 23
1, 27
1, 21
1, 17
1, 22
1, 24
1, 25
1, 18
1, 31
1, 27
1, 19
1, 25
1, 25
1, 25
1, 26
1, 18
1, 21
1, 20
1, 19
1, 23
1, 27
1, 19
1, 28
1, 22
1, 27
1, 19
1, 27
1, 24
1, 24
1, 22
1, 21
1, 20
1, 20
1, 20
1, 27
1, 21
1, 26
1, 27
1, 28
1, 28
1, 21
1, 29
1, 28
1, 32
1, 20
1, 27
1, 20
1, 26
1, 27
1, 26
