1, 35
2, 46
1, 86
1, 92
1, 40
1, 78
1, 24
1, 175
1, 189
1, 89
1, 205
1, 210
1, 48
1, 66
1, 14
1, 14
1, 89
1, 38
1, 242
1, 34
1, 35
1, 45
1, 29
1, 87
1, 52
1, 64
1, 76
1, 15
1, 44
1, 97
1, 17
1, 42
1, 16
1, 25
1, 15
1, 380
1, 53
1, 49
1, 21
1, 82
1, 42
1, 15
1, 43
1, 54
1, 35
1, 38
1, 38
1, 47
3, 53
1, 45
1, 37
1, 47
1, 14
1, 14
1, 35
1, 36
1, 55
1, 32
1, 48
1, 43
1, 65
1, 50
1, 54
1, 58
1, 40
1, 118
1, 129
1, 141
1, 79
1, 52
1, 16
1, 43
1, 16
1, 39
1, 44
1, 52
1, 49
1, 46
1, 47
1, 51
1, 51
1, 379
1, 78
1, 61
1, 59
1, 49
1, 154
1, 56
1, 159
2, 201
1, 15
1, 20
1, 50
1, 49
2, 26
1, 27
1, 158
1, 101
1, 86
1, 44
2, 22
1, 214
1, 85
