1, 18
2, 31
3, 37
1, 23
2, 34
1, 18
1, 21
1, 22
1, 22
1, 24
1, 17
1, 24
1, 23
1, 25
1, 22
1, 20
1, 25
1, 19
1, 27
1, 23
1, 23
1, 24
1, 23
1, 28
1, 23
1, 24
1, 24
1, 24
1, 28
1, 21
1, 25
1, 23
1, 24
1, 26
1, 22
1, 18
1, 25
1, 24
1, 24
1, 23
1, 23
1, 26
1, 27
1, 20
1, 20
1, 22
1, 24
1, 23
1, 25
1, 19
1, 28
1, 23
1, 22
1, 22
1, 24
1, 20
1, 22
1, 24
1, 26
1, 48
1, 29
1, 27
1, 24
1, 23
1, 19
1, 24
1, 18
1, 24
1, 21
1, 26
1, 23
1, 23
1, 27
1, 23
1, 24
1, 28
1, 25
1, 25
1, 29
1, 26
1, 23
1, 25
1, 21
1, 22
1, 24
1, 45
