1, 89
1, 105
1, 126
1, 127
1, 141
1, 142
3, 144
1, 161
1, 46
1, 189
1, 38
1, 30
2, 51
1, 207
1, 46
1, 34
1, 55
1, 43
1, 72
1, 49
1, 29
1, 27
1, 51
1, 37
1, 50
1, 33
1, 44
1, 209
1, 40
1, 44
1, 43
1, 50
1, 60
1, 28
1, 53
1, 63
1, 42
1, 40
1, 38
1, 62
1, 62
1, 118
1, 59
1, 33
1, 29
1, 33
1, 55
1, 32
1, 42
1, 60
1, 56
1, 54
1, 46
1, 43
1, 71
1, 50
1, 41
1, 115
1, 149
1, 128
1, 55
1, 54
1, 47
1, 136
1, 133
1, 73
1, 48
1, 54
1, 29
1, 57
1, 75
1, 57
1, 48
1, 68
1, 137
1, 79
1, 175
1, 43
1, 50
1, 208
1, 82
1, 38
1, 53
1, 109
1, 136
1, 202
1, 45
1, 29
1, 44
1, 67
1, 66
1, 65
1, 53
1, 50
1, 44
1, 279
