1, 29
2, 36
1, 58
2, 63
2, 72
1, 34
3, 86
2, 25
2, 100
1, 18
2, 29
1, 39
2, 33
2, 21
2, 36
1, 31
2, 46
2, 30
1, 110
1, 79
1, 242
2, 244
1, 36
2, 262
1, 13
2, 122
1, 24
2, 58
2, 28
2, 27
1, 27
1, 100
1, 59
2, 226
1, 22
2, 88
2, 30
1, 129
2, 54
1, 22
1, 16
2, 107
1, 29
2, 106
1, 13
2, 35
1, 26
1, 55
1, 30
1, 27
2, 85
1, 13
1, 75
1, 15
1, 13
2, 36
1, 13
1, 135
1, 14
1, 14
1, 87
1, 43
1, 29
1, 35
1, 143
1, 27
1, 87
1, 226
1, 18
1, 143
1, 152
1, 16
1, 42
1, 94
1, 38
1, 16
1, 99
1, 28
1, 202
1, 92
1, 16
1, 148
1, 222
1, 77
1, 30
1, 40
1, 17
1, 105
1, 39
1, 19
1, 32
1, 19
1, 38
1, 46
1, 128
1, 18
1, 30
1, 77
1, 16
1, 39
1, 154
1, 94
1, 159
1, 119
1, 16
1, 30
